country,country_code,year,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct
Nigeria,NGA,2016,0.393045634,58.22134018,,,,81.91616821,40.91020966,
Nigeria,NGA,2017,0.39635402,,,,,76.46309922,,11.57855129
Nigeria,NGA,2018,0.419998497,62.01601028,,,,84.67606354,42.1684494,11.8107748
Nigeria,NGA,2019,0.358478993,,,,,83.25739133,,
North America,NAC,2015,4.835005045,,98.92378998,14.66827,15.01378,100.2614975,98.88262177,86.83013916
North America,NAC,2016,4.799849987,,98.85417938,14.5456,14.9758,101.1180725,99.89000702,86.98187256
North America,NAC,2017,5.026469946,98.753479,98.78457642,14.42705,14.94246,101.5518188,100.0619583,86.46787262
North America,NAC,2018,4.89199996,98.75978851,99.93427277,14.42524,14.93963,101.0554886,100.3299103,86.45507813
North America,NAC,2019,4.865200043,98.76516724,100.2917023,,,100.6895294,101.0052567,86.38194275
North Macedonia,MKD,2015,,,95.62700653,14.40654,9.42686,96.88581848,84.98362732,42.08118057
North Macedonia,MKD,2017,,,94.15418243,14.91335,8.74033,95.20240784,84.6865387,43.50976944
North Macedonia,MKD,2018,,,94.16026306,,,95.56038666,83.35339355,43.85478973
North Macedonia,MKD,2019,,,91.14946747,,,93.65384674,82.53128052,43.19910049
Norway,NOR,2015,7.523349762,,99.55799103,8.86857,8.63887,99.37404633,115.2101212,79.20642853
Norway,NOR,2016,7.984449863,,99.20728302,9.01206,8.72728,99.22612762,116.6455078,82.0374527
Norway,NOR,2017,7.845980167,,99.49916077,8.59418,8.57685,99.271492,117.3014603,83.7353363
Norway,NOR,2018,7.595630169,,99.47567749,,,99.17442322,117.7147064,85.38835144
Norway,NOR,2019,7.864560127,,99.33802795,,,99.08065033,119.4213409,85.76338196
OECD members,OED,2015,4.99559021,,99.95082855,15.65422,13.74787,102.9199295,105.4310532,72.02503204
OECD members,OED,2016,4.839230061,,102.4350204,15.41332,13.62644,102.8534012,105.7672806,73.94561005
OECD members,OED,2017,4.961319923,,99.23049927,15.33363,13.63641,102.4378204,106.6900101,74.79537201
OECD members,OED,2018,4.930089951,,98.74298859,15.32034,13.67666,102.2915115,106.4578171,75.49506378
OECD members,OED,2019,4.985929966,,99.43834686,,,102.3418503,106.6490326,76.41796112
Oman,OMN,2015,,93.0,99.00985718,,,104.035347,102.1727295,45.18989182
Oman,OMN,2016,,,101.0865021,,,103.3131714,102.6090927,46.82350922
Oman,OMN,2017,5.995940208,96.0,106.8518829,10.12768,9.97437,103.7058487,101.8067474,43.57677841
Oman,OMN,2018,4.585659981,96.0,97.84481049,9.67394,10.21867,101.0799026,104.0584869,44.95402145
Oman,OMN,2019,5.063630104,,99.24761963,,,99.67182159,102.22155,45.17232132
Other small states,OSS,2015,5.144189835,84.14009857,82.70610809,23.55641,14.44537,103.7690201,67.78128052,19.28310013
Other small states,OSS,2016,5.15763998,84.58422089,82.8263092,23.2841,13.76732,103.4660873,68.43235779,19.20532036
Other small states,OSS,2017,4.961319923,84.98207855,82.76764679,23.05043,13.69945,103.5011292,69.34050751,19.80801964
Other small states,OSS,2018,4.874409676,85.29360962,83.05024719,22.81707,13.96217,103.0714111,70.03063965,20.08431053
Other small states,OSS,2019,4.877275229,85.54016876,82.9592514,,,102.8376236,70.673172,20.93725014
Pacific island small states,PSS,2015,,,95.65766144,23.90217,,105.6667709,72.25686646,19.48320961
Pacific island small states,PSS,2016,,,95.46009827,23.02266,,106.3994827,72.43161774,20.25271988
Pacific island small states,PSS,2017,,,95.61026764,23.17797,,107.1622009,72.61608887,21.02267075
Pacific island small states,PSS,2018,,,95.36612701,23.07468,,106.878952,72.80879974,21.80657005
Pacific island small states,PSS,2019,,,95.65891266,,,107.964119,73.00885773,22.45768929
Pakistan,PAK,2015,2.38609004,,,46.34065,21.12687,74.84799088,35.17425222,8.611710548
Pakistan,PAK,2016,2.417211771,,57.83693695,47.63465,21.35147,79.8399702,36.35336799,8.478245735
Pakistan,PAK,2017,2.136656761,59.0,,44.78201,19.38545,78.84305835,35.85267618,8.800550461
Pakistan,PAK,2018,2.332169533,57.0,62.08560181,44.0773,20.39658,82.03330642,37.74951303,8.392416954
Pakistan,PAK,2019,2.21491766,58.0,63.49869537,,,83.18457523,39.616654,11.34723473
Palau,PLW,2015,,97.0,,,,,,
Panama,PAN,2015,3.366699934,,,21.89367,13.32796,96.01239777,77.00920105,47.93227005
Panama,PAN,2016,3.429130077,,,21.44301,14.50099,93.10311127,83.02870941,48.72827148
Panama,PAN,2017,3.493750095,,89.86501312,21.96162,13.5809,94.59703064,76.9188385,
Panama,PAN,2018,3.453569889,95.0,92.76283264,,,98.69105971,,
Panama,PAN,2019,3.093294144,96.0,86.46233368,,,93.07832336,,
Papua New Guinea,PNG,2015,1.666000009,,,,,,,
Papua New Guinea,PNG,2016,0.846000016,,73.65702057,35.52165,34.2964,103.6899796,,
Papua New Guinea,PNG,2017,1.964930058,70.06368256,,,,,,
Papua New Guinea,PNG,2018,1.874830008,,,,,109.5014038,44.41078186,
Papua New Guinea,PNG,2019,0.736999989,,,,,,,
Paraguay,PRY,2015,3.333778143,96.0,95.65579224,,,98.23418104,,
Paraguay,PRY,2016,3.434979916,95.0,95.53607178,,,98.11753845,82.36054993,
Paraguay,PRY,2017,3.090620756,,,,,,,
Paraguay,PRY,2018,3.296195984,94.0,,,,,,
Paraguay,PRY,2019,3.489830256,93.0,,,,89.88820859,75.85639384,
Peru,PER,2015,3.969330072,94.0,101.715332,17.9767,14.09055,99.69332123,99.5942688,
Peru,PER,2016,3.813169956,94.0,102.232048,18.31765,14.33983,100.1174698,101.3446808,73.33019257
Peru,PER,2017,3.931309938,94.0,92.08036041,17.93677,14.57939,98.021492,100.2095718,71.24655151
Peru,PER,2018,3.713920116,94.0,89.45751953,17.38724,14.20042,99.03289795,98.60951996,
Peru,PER,2019,3.822429895,,91.06607819,,,102.4861221,97.70298004,
Philippines,PHL,2015,2.830523014,98.0,,30.26629,26.22974,108.6643951,86.64094709,38.10377502
Philippines,PHL,2016,3.301280975,,,28.98824,23.52214,106.2157413,87.1297235,40.48574829
Philippines,PHL,2017,3.963840961,,104.4364548,29.08352,23.88062,103.1825504,84.50405884,35.40542603
Philippines,PHL,2018,3.855027676,,110.8821869,,,98.09214045,82.0352411,29.42863846
Philippines,PHL,2019,3.407486439,96.0,101.023819,,,95.9793329,87.57078406,31.23676491
Poland,POL,2015,4.817009926,,99.46398926,,9.3184,,109.4147873,69.37319946
Poland,POL,2016,4.659110069,,100.4373398,,9.19768,,109.1172485,69.85037994
Poland,POL,2017,4.574649811,,105.238327,10.18051,9.09854,97.68032837,109.4592209,70.61746216
Poland,POL,2018,4.605060101,,94.18228149,,,94.48976135,110.5419388,71.02174377
Poland,POL,2019,4.67881012,,94.6803894,,,94.94496155,109.7533035,70.90650177
Portugal,PRT,2015,4.885540009,,,13.30619,9.9287,107.0115967,116.8717422,61.85820007
Portugal,PRT,2016,4.770905972,,,12.7774,9.64497,105.8052902,115.6400909,63.26557159
Portugal,PRT,2017,5.015610218,,,12.35346,9.51599,104.9138336,117.4266281,64.16982269
Portugal,PRT,2018,4.675159931,,99.7984314,,,104.9794617,118.4562073,65.02790833
Portugal,PRT,2019,4.630020142,,101.2999878,,,105.1829224,119.5350418,65.93405151
Post-demographic dividend,PST,2015,4.930630207,,98.36618805,14.30129,12.66088,100.8125763,105.6886368,77.57515717
Post-demographic dividend,PST,2016,4.896224499,,98.05779266,14.13223,12.54451,101.0092392,105.5545273,78.00714111
Post-demographic dividend,PST,2017,4.915899992,,97.95050812,14.10818,12.53682,101.3309708,105.692482,78.16821289
Post-demographic dividend,PST,2018,4.912554979,,97.98110962,14.12635,12.57776,101.1753922,105.054039,78.46250916
Post-demographic dividend,PST,2019,4.95746994,,98.66578674,,,101.1827621,105.2520981,79.40354919
Pre-demographic dividend,PRE,2015,3.17298007,60.47603989,67.53005981,35.34598,19.77498,95.68466949,41.52080154,8.440799713
Pre-demographic dividend,PRE,2016,2.905220032,61.07239914,67.86473846,35.41145,20.42466,95.55474091,41.08683014,8.503979683
Pre-demographic dividend,PRE,2017,3.652347445,62.14514923,68.18907928,35.40572,20.29485,95.82570648,41.54949951,8.590809822
Pre-demographic dividend,PRE,2018,3.267304897,63.77333832,68.74906921,35.41248,20.52323,96.39057922,41.96918869,8.691149712
Pre-demographic dividend,PRE,2019,3.4696486,63.98616028,68.65792084,,,96.99726105,42.55995178,8.702569962
Puerto Rico,PRI,2015,,,90.60420227,13.89943,18.9141,103.2472534,99.72260284,98.27303314
Puerto Rico,PRI,2016,,,,13.53647,17.15997,98.07723236,89.11045074,99.67796326
Puerto Rico,PRI,2017,,92.0,,,,,,
Puerto Rico,PRI,2018,,,85.77120209,,,100.4305267,93.11354828,102.1524734
Qatar,QAT,2015,,,94.36871338,11.62677,10.68863,101.9823685,101.9468307,15.93398952
Qatar,QAT,2016,,,95.54351807,11.6276,10.24306,104.0461731,97.93940735,14.81636047
Qatar,QAT,2017,2.967459917,,99.11260223,11.77467,10.41565,106.431633,102.3064194,16.77743912
Qatar,QAT,2018,,,99.82433319,12.1676,11.04303,107.3344879,102.4454575,17.44582939
Qatar,QAT,2019,2.803780079,,100.5073624,,,103.5798492,107.0728683,21.09313965
Romania,ROU,2015,3.106950045,,92.9707489,18.90704,12.09628,89.05341339,91.33770752,49.36098862
Romania,ROU,2016,3.025599957,,89.26061249,19.32759,12.11967,87.58959198,88.7795105,49.91131973
Romania,ROU,2017,3.118200064,,,19.33481,12.07981,87.2723999,88.38432312,50.51081848
Romania,ROU,2018,3.319180012,,87.99362183,,,91.37512207,86.55771637,51.99435043
Romania,ROU,2019,3.566950083,,87.55349731,,,92.61399841,86.40740967,52.44396973
Russian Federation,RUS,2015,3.834029913,,97.34127808,20.14375,,98.38278198,96.32926178,84.23557281
Russian Federation,RUS,2016,3.760440111,,94.93540955,20.61869,,98.33412933,95.91426849,83.86003876
Russian Federation,RUS,2017,4.689909935,,,21.25883,,100.767601,97.52062988,81.70510101
Russian Federation,RUS,2018,4.678199768,,99.5994873,,,102.0685577,99.21350098,81.5681076
Russian Federation,RUS,2019,3.695614338,,100.0243378,,,101.8323364,100.4717407,80.95207214
Rwanda,RWA,2015,3.647119999,,63.19805908,58.34317,19.21098,137.2431946,39.40990067,7.53125
Rwanda,RWA,2016,3.434839964,,67.74500275,58.45684,18.57893,140.6200256,38.50624084,7.578070164
Rwanda,RWA,2017,3.124739885,,76.0721817,57.85938,20.08785,139.3099518,39.6912117,7.344880104
Rwanda,RWA,2018,3.073750019,73.0,84.2233429,59.50859,28.24773,137.1293488,41.17969131,6.760950089
Rwanda,RWA,2019,3.238680601,,95.97730255,,,138.0200806,44.07789993,6.314290047
Samoa,WSM,2015,4.615190029,,103.4143295,,,105.461257,84.08760069,
Samoa,WSM,2016,4.349683762,,106.1733551,,,105.9830448,84.45225085,
Samoa,WSM,2017,3.962319136,,103.9785614,,,105.056753,,12.58715248
Samoa,WSM,2018,4.26097393,,102.8618469,,,103.6454096,,13.56422901
Samoa,WSM,2019,4.39581728,97.99025726,104.0795822,,,103.9630119,,13.12307644
San Marino,SMR,2015,3.119142771,,,,,94.76162448,96.68158091,
San Marino,SMR,2016,3.337201595,,,,,,,
San Marino,SMR,2017,3.369970083,,,,,,,
San Marino,SMR,2018,3.555160046,,95.14286041,6.93061,5.84099,95.12605286,60.32846832,45.42102051
San Marino,SMR,2019,3.379699945,,93.93139648,,,94.61934662,61.00582886,50.235569
Sao Tome and Principe,STP,2015,4.697949886,,88.82169342,38.77644,20.75328,107.2639465,82.37638092,12.8975296
Sao Tome and Principe,STP,2016,6.115159988,,79.17767334,32.15018,24.82051,108.0517807,83.86701202,17.69459152
Sao Tome and Principe,STP,2017,5.874899864,,84.65319061,31.15842,,109.6292801,90.38037872,17.40194702
Sao Tome and Principe,STP,2018,5.624549866,,85.1124115,,,111.1627223,83.64956111,10.12522697
Sao Tome and Principe,STP,2019,5.899310589,87.4384613,87.96796417,,,111.996419,78.3800562,10.28858185
Saudi Arabia,SAU,2015,,,,10.89539,10.26494,102.6921463,103.2760086,56.55057144
Saudi Arabia,SAU,2016,,,,11.70128,10.48578,103.4481506,105.0498962,64.65511322
Saudi Arabia,SAU,2017,,95.0,100.3297424,12.22675,11.14518,106.08535,105.574379,72.48166656
Saudi Arabia,SAU,2018,,,101.8686218,13.81495,11.52893,105.4315491,105.8828583,74.52581787
Saudi Arabia,SAU,2019,,,98.50849152,,,103.1577835,104.4500198,79.61306763
Senegal,SEN,2015,5.45637989,43.59273148,59.00497818,32.09004,20.37208,84.87368774,51.2827301,10.92908001
Senegal,SEN,2016,5.113090038,46.09963989,,31.74299,19.65404,83.90034577,,11.13082027
Senegal,SEN,2017,4.74007988,52.0,,32.81273,18.88356,84.46053021,,11.77353001
Senegal,SEN,2018,5.110199928,46.60591125,,36.31817,,84.30791403,,13.05908012
Senegal,SEN,2019,5.035270214,46.83367157,61.59621048,,,83.35813141,45.94152832,13.3833704
Serbia,SRB,2015,,,101.9165726,15.24293,8.45036,102.1821899,97.15955353,58.95254135
Serbia,SRB,2016,3.63470006,99.0,100.0825272,14.5183,8.22827,101.1082001,96.49948883,62.91427994
Serbia,SRB,2017,3.710160017,,100.6136475,14.28392,8.08165,100.7224121,95.6576767,67.58305359
Serbia,SRB,2018,3.582319975,,98.26622772,14.2927,7.946,100.45755,95.25666046,68.32183075
Serbia,SRB,2019,3.616470098,99.0,98.36312866,,,99.63455963,94.57119751,69.04138184
Seychelles,SYC,2015,4.914609909,,123.2677536,13.72171,11.98379,119.9411926,92.09117126,16.43379021
Seychelles,SYC,2016,4.021309853,,128.5237732,13.98602,11.6348,126.2191696,101.7127991,25.63588905
Seychelles,SYC,2017,4.235365391,,140.5458069,14.03261,11.5937,132.2358856,112.3112106,42.20819855
Seychelles,SYC,2018,4.35177803,,128.931366,14.48826,10.7789,123.7204285,108.2740631,38.85813141
Seychelles,SYC,2019,4.050551414,,150.4568481,,,119.3158722,100.825882,41.29703903
Sierra Leone,SLE,2015,,,59.05435562,33.75042,20.54128,116.4020562,38.51055908,
Sierra Leone,SLE,2016,2.911339998,,68.67211914,37.33182,22.04465,118.6400761,40.70568848,
Sierra Leone,SLE,2017,4.660860062,44.83317947,69.05448151,39.43821,,122.3208013,40.0794487,
Sierra Leone,SLE,2018,6.989627838,,80.01641846,27.52246,,110.4816307,41.57165146,
Sierra Leone,SLE,2019,7.447011948,43.57778168,81.66159058,,,140.3677028,58.95473099,
Singapore,SGP,2015,2.863093376,97.0,,,,101.6720317,107.7813505,
Singapore,SGP,2016,2.8713305,97.0,99.78926849,15.0593,11.65009,100.7732086,107.8590088,83.940979
Singapore,SGP,2017,2.756848097,97.0,99.25823975,14.69428,11.47558,100.6269531,107.5746002,84.79290771
Singapore,SGP,2018,2.856600046,97.0,99.92182922,,,100.2618713,105.8442993,88.88645172
Singapore,SGP,2019,2.729510069,97.0,98.07794952,,,100.6925812,104.7149582,91.08898926
Sint Maarten (Dutch part),SXM,2015,,,,,,,,4.194590092
Sint Maarten (Dutch part),SXM,2017,,,,,,,,4.195280075
Slovak Republic,SVK,2015,4.578430176,,93.85343933,15.24933,11.15229,98.3121109,91.89572906,52.72066879
Slovak Republic,SVK,2016,3.900789976,,93.71685028,15.2188,11.0616,97.62104034,91.45343781,50.30144882
Slovak Republic,SVK,2017,3.932209969,,94.31301117,15.53919,11.06981,98.26595306,91.25359344,49.12561035
Slovak Republic,SVK,2018,3.952909946,,92.12580109,,,97.02443695,91.78153992,47.81383133
Slovak Republic,SVK,2019,4.273119926,,91.51930237,,,97.99459839,91.32469177,48.19023895
Slovenia,SVN,2015,4.909530163,,98.24542236,16.90462,10.20569,98.3815918,109.65522,82.19978333
Slovenia,SVN,2016,4.792669773,,96.56419373,13.80157,9.69943,97.98158264,115.2169418,79.4747467
Slovenia,SVN,2017,4.780539989,,97.46740723,,,98.1781311,114.5955963,79.2703476
Slovenia,SVN,2018,4.934559822,,97.79572296,,,99.46309662,113.5561676,77.3015976
Slovenia,SVN,2019,4.891530037,,97.25195313,,,99.84181976,111.3695679,76.47200775
Small states,SST,2015,5.144189835,85.68604279,85.19930267,22.66048,14.91021,103.0936279,71.18180084,19.86231995
Small states,SST,2016,5.15763998,86.0087738,85.04592133,22.40378,14.50623,102.8478317,71.94165039,19.86746979
Small states,SST,2017,4.961319923,86.30052185,84.97335815,22.2065,14.25567,102.9248123,72.39376831,20.37566948
Small states,SST,2018,4.874409676,86.53237915,84.8971405,22.18372,14.52619,102.6710663,72.74282837,20.58706093
Small states,SST,2019,4.877275229,86.74028778,85.02490997,,,102.4039612,73.30014801,21.2356205
Solomon Islands,SLB,2015,,,87.40351105,25.73093,,111.437063,,
Solomon Islands,SLB,2016,,,87.41944122,25.15321,,112.1745773,,
Solomon Islands,SLB,2017,,,87.01580811,25.77788,,110.800368,,
Solomon Islands,SLB,2018,,,84.86030579,25.41046,,105.1619403,,
Solomon Islands,SLB,2019,,,84.01403046,,,104.3181021,,
South Africa,ZAF,2015,5.482850075,94.0,96.14660645,30.3322,27.78203,111.6782532,110.1689301,18.85560989
South Africa,ZAF,2016,5.444240093,91.73724365,94.98459625,,26.84814,107.6190033,109.7740784,18.96497917
South Africa,ZAF,2017,5.598670006,87.0,,,27.61705,104.8548813,111.6274033,21.41712952
South Africa,ZAF,2018,5.644010067,,96.39317322,,,101.9501114,108.5205688,23.38998032
South Africa,ZAF,2019,5.911580086,95.0,96.63613129,,,101.2564926,111.2068024,24.01927948
South Asia,SAS,2015,2.820945024,69.78215027,91.90292358,32.7214,30.44821,106.9681473,67.75237274,22.98035049
South Asia,SAS,2016,3.353201151,71.10578156,91.98861694,35.55419,28.20535,112.202919,69.25184631,23.09477043
South Asia,SAS,2017,3.061046839,71.66783142,91.88387299,33.24849,26.97132,110.7663498,67.947258,23.5852108
South Asia,SAS,2018,2.332169533,72.19206238,91.07060242,33.24669,27.19053,99.88430023,69.34668732,24.19322968
South Asia,SAS,2019,2.850299239,71.96602631,91.02485657,,,99.20967865,69.38990784,25.2488308
South Asia (IDA & IBRD),TSA,2015,2.820945024,69.78215027,91.90292358,32.7214,30.44821,106.9681473,67.75237274,22.98035049
South Asia (IDA & IBRD),TSA,2016,3.353201151,71.10578156,91.98861694,35.55419,28.20535,112.202919,69.25184631,23.09477043
South Asia (IDA & IBRD),TSA,2017,3.061046839,71.66783142,91.88387299,33.24849,26.97132,110.7663498,67.947258,23.5852108
South Asia (IDA & IBRD),TSA,2018,2.332169533,72.19206238,91.07060242,33.24669,27.19053,99.88430023,69.34668732,24.19322968
South Asia (IDA & IBRD),TSA,2019,2.850299239,71.96602631,91.02485657,,,99.20967865,69.38990784,25.2488308
South Sudan,SSD,2015,1.465559959,,20.55478668,46.75029,27.47489,71.6985321,11.23095036,
South Sudan,SSD,2016,1.565392256,,,,,,,0.657831848
South Sudan,SSD,2018,,34.52275848,,,,,,1.002173305
Spain,ESP,2015,4.284570217,98.0,96.10134888,13.18623,11.98294,102.1442337,124.85466,88.57424927
Spain,ESP,2016,4.225440025,98.0,94.70131683,12.99102,11.60931,102.1300964,123.2698898,89.80677795
Spain,ESP,2017,4.205520153,,96.67601776,13.13172,11.56883,102.5051193,120.5559235,91.88774109
Spain,ESP,2018,4.179490089,98.0,95.67240143,,,102.6387177,119.4301987,92.17488861
Spain,ESP,2019,4.230219841,,96.63710785,,,103.185318,118.5247192,91.02026367
Sri Lanka,LKA,2015,2.109980106,,95.02137756,23.15243,,97.529105,94.79275949,18.69140816
Sri Lanka,LKA,2016,3.229290009,92.0,96.02176666,23.16642,17.42213,97.53140438,94.20899047,17.80683899
Sri Lanka,LKA,2017,2.593169928,92.0,97.05101776,22.93257,17.44801,97.64883842,94.26805817,17.94799805
Sri Lanka,LKA,2018,1.987810016,92.0,,21.73735,17.52875,97.27960308,96.13187574,18.67174721
Sri Lanka,LKA,2019,,92.0,95.86188507,,,97.27720773,,20.21912575
St. Kitts and Nevis,KNA,2015,2.549380064,,118.1415863,15.09945,8.31985,113.6382523,113.4822617,92.1944809
St. Kitts and Nevis,KNA,2016,3.124359369,,110.6481476,13.87277,7.9222,114.4416504,114.634819,
St. Kitts and Nevis,KNA,2017,3.159015894,,,,,,,
St. Kitts and Nevis,KNA,2018,3.034195423,,,,,,,
St. Kitts and Nevis,KNA,2019,2.986513615,,,,,116.5730337,,
St. Lucia,LCA,2015,3.880880117,,,15.4614,11.73623,95.74819183,91.54831696,17.00725937
St. Lucia,LCA,2016,5.209549904,,93.60217285,15.12879,11.78644,96.40072632,90.21392059,19.80537987
St. Lucia,LCA,2017,3.63334322,,89.64827728,15.2315,11.41776,96.7399826,89.36434937,20.79093933
St. Lucia,LCA,2018,3.332779884,,91.50595093,14.73909,11.14556,97.92115784,89.19818115,14.69777012
St. Lucia,LCA,2019,3.272670031,,92.8542099,,,98.74157715,88.87676239,16.01026917
St. Vincent and the Grenadines,VCT,2015,4.956152439,,109.4053421,14.89632,15.01606,115.0111895,118.1076965,23.5599308
St. Vincent and the Grenadines,VCT,2016,5.437374115,,112.8544388,14.51432,14.33003,114.3489583,,23.74003792
St. Vincent and the Grenadines,VCT,2017,5.379749775,,105.4627228,14.39337,14.36506,113.8636364,,26.01284218
St. Vincent and the Grenadines,VCT,2018,6.1611166,,118.3408966,14.39258,13.8727,115.231441,,26.30186462
St. Vincent and the Grenadines,VCT,2019,,,113.2992325,,,113.1163278,127.7196653,29.94566536
Sub-Saharan Africa,SSF,2015,3.647119999,64.28751373,67.76159668,37.50596,21.00043,96.68704224,43.51018906,9.013839722
Sub-Saharan Africa,SSF,2016,3.16945529,64.87825775,68.19146729,37.50599,21.49,96.73047638,42.96709824,9.032950401
Sub-Saharan Africa,SSF,2017,3.736540079,65.2303009,68.57885742,37.36845,21.30319,97.12241364,43.18209076,9.180890083
Sub-Saharan Africa,SSF,2018,3.38626492,66.81656647,69.37561798,37.36194,21.60546,97.67604065,43.34434891,9.292329788
Sub-Saharan Africa,SSF,2019,3.555049896,67.44165039,69.76689911,,,98.43328857,43.98403168,9.314490318
Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,3.647119999,64.28751373,67.76159668,37.50596,21.00043,96.68704224,43.51018906,9.013839722
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,3.16945529,64.87825775,68.19146729,37.50599,21.49,96.73047638,42.96709824,9.032950401
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,3.736540079,65.2303009,68.57885742,37.36845,21.30319,97.12241364,43.18209076,9.180890083
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,3.38626492,66.81656647,69.37561798,37.36194,21.60546,97.67604065,43.34434891,9.292329788
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,3.555049896,67.44165039,69.76689911,,,98.43328857,43.98403168,9.314490318
Sub-Saharan Africa (excluding high income),SSA,2015,3.647119999,64.28331757,67.75898743,37.50958,21.00242,96.68598938,43.50730133,9.013349533
Sub-Saharan Africa (excluding high income),SSA,2016,3.16945529,64.87419128,68.18863678,37.50943,21.49227,96.72924805,42.96401978,9.032099724
Sub-Saharan Africa (excluding high income),SSA,2017,3.736540079,65.22631836,68.57605743,37.37176,21.30533,97.12104034,43.17892838,9.179829597
Sub-Saharan Africa (excluding high income),SSA,2018,3.38626492,66.81282806,69.37309265,37.36509,21.60801,97.67495728,43.34132004,9.291489601
Sub-Saharan Africa (excluding high income),SSA,2019,3.555049896,67.43804169,69.76406097,,,98.43240356,43.9813118,9.313570023
Sudan,SDN,2015,,,63.04476929,,,76.19315338,47.60297012,17.2059803
Sudan,SDN,2016,,,64.17162323,,,77.64627838,46.16238022,
Sudan,SDN,2017,,,66.07209778,,,77.05299377,48.97964096,
Sudan,SDN,2018,,60.6971817,66.56889343,,,77.76931763,48.36204147,
Suriname,SUR,2015,5.534796238,,83.61398315,13.33105,11.97658,108.6305084,73.01000977,
Suriname,SUR,2016,5.640519142,,81.36550903,13.35066,,107.4011762,,
Suriname,SUR,2017,5.458612919,,79.27082062,12.92371,,104.5882721,,
Suriname,SUR,2018,4.922593594,,79.52462769,13.39335,,103.7156219,75.99172974,
Suriname,SUR,2019,6.778573036,,83.64533234,,,103.424763,,
Sweden,SWE,2015,7.443900108,,99.31504059,12.09754,12.87345,119.6241913,137.4629669,66.42832184
Sweden,SWE,2016,7.618619919,,99.68985748,12.3537,12.90017,121.4487991,137.5611572,68.3060379
Sweden,SWE,2017,7.568830013,,100.0690613,12.23325,13.07043,122.8960571,142.6415863,70.43424988
Sweden,SWE,2018,7.640840054,,99.87551117,,,123.7546616,140.8217468,73.4083786
Sweden,SWE,2019,7.638510227,,98.95915985,,,120.5968018,136.6410065,75.11485291
Switzerland,CHE,2015,4.99559021,,96.63136292,,,102.1559296,103.9133911,60.81856155
Switzerland,CHE,2016,4.981639862,,94.90242767,10.13562,9.7742,101.9025269,104.0951309,61.1939888
Switzerland,CHE,2017,5.017650127,,95.35915375,9.92873,9.82943,101.8333282,103.9000626,62.45972061
Switzerland,CHE,2018,4.930089951,,94.42372131,,,101.8372421,104.1880264,64.35339355
Switzerland,CHE,2019,5.014389992,,93.59322357,,,101.5930481,104.0711136,66.30934143
Syrian Arab Republic,SYR,2015,,,,,,,,51.16595078
Syrian Arab Republic,SYR,2016,,,,,,,,46.58401871
Tajikistan,TJK,2015,4.967740059,,92.20542145,22.28986,,91.26616669,,26.46244049
Tajikistan,TJK,2016,5.730941296,,89.63214111,22.19159,,93.08403015,,29.12254906
Tajikistan,TJK,2017,5.544717789,,90.25110626,22.30051,,95.91313934,,31.11407089
Tajikistan,TJK,2018,5.38508749,,,,,,,
Tajikistan,TJK,2019,5.484276295,,,,,,,
Tanzania,TZA,2015,4.194865704,78.0,64.65573883,,,83.42218782,27.23949051,4.155891895
Tanzania,TZA,2016,4.101967335,,60.75336838,41.76673,15.93942,84.00874302,26.38563428,3.945859909
Tanzania,TZA,2017,4.400383472,,66.67028046,47.15284,17.11346,87.62282793,26.8233018,
Tanzania,TZA,2018,3.963435888,,66.62596893,50.63304,20.86254,92.35215776,28.77326191,
Tanzania,TZA,2019,3.596836329,,63.59152222,,,94.78174584,30.15660959,3.024228573
Thailand,THA,2015,3.86397624,93.0,,16.88246,28.15431,105.3058472,126.0359879,
Thailand,THA,2016,3.767617464,91.98139954,,16.65791,26.63435,107.0563889,124.4461212,49.50847244
Thailand,THA,2017,3.465321541,,98.33695984,16.88809,26.36914,103.2221608,109.5026392,47.7228775
Thailand,THA,2018,3.197694063,94.0,99.13101196,16.63844,25.94603,103.2130976,109.7327238,46.53995132
Thailand,THA,2019,3.022214174,91.26914978,101.0628128,,,104.0361983,109.3787432,45.44073868
Timor-Leste,TLS,2015,6.292498112,,101.3895416,,,126.8185866,73.05784377,
Timor-Leste,TLS,2016,6.012009621,65.77912903,97.63310242,,,123.866366,77.54676148,
Timor-Leste,TLS,2017,5.200522423,,97.00253296,27.65483,27.28978,117.9575135,81.14811346,
Timor-Leste,TLS,2018,4.874409676,,100.5971298,26.94886,26.54835,113.7504409,83.10188889,
Timor-Leste,TLS,2019,4.179688931,,102.6245041,,,111.4700738,85.31665611,
Togo,TGO,2015,3.710979939,64.0,,44.20973,,128.2515869,,11.03913021
Togo,TGO,2016,3.662480116,,93.82002258,41.39676,,124.6898575,,12.32448006
Togo,TGO,2017,3.765269995,,92.55319977,40.12613,,123.1641617,61.23852158,12.52330017
Togo,TGO,2018,4.091629982,,90.13722229,40.14504,,121.9148712,,13.09813976
Togo,TGO,2019,4.201668262,67.0,86.70201111,,,121.9710617,,13.32341957
